region,subregion,iso3,country,city,org,year,total_sum_count
Asia,Southern Asia,NPL,Nepal,Kathmandu,WHO,2022,66
Asia,Southern Asia,NPL,Nepal,Nepalganj,UNICEF,2022,21
Asia,Southern Asia,NPL,Nepal,Nepalganj,WFP,2022,1
Asia,Southern Asia,NPL,Nepal,Pokhara,WFP,2022,1
Asia,Southern Asia,NPL,Nepal,Surkhet,UNDP,2022,1
Asia,Southern Asia,NPL,Nepal,Surkhet,WFP,2022,5
Asia,Southern Asia,PAK,Pakistan,Chaman,UNHCR,2022,2
Asia,Southern Asia,PAK,Pakistan,Daggar,UNHCR,2022,2
Asia,Southern Asia,PAK,Pakistan,Faisalabad,WHO,2022,1
Asia,Southern Asia,PAK,Pakistan,Haripur,UNHCR,2022,2
Asia,Southern Asia,PAK,Pakistan,Hyderabad,FAO,2022,1
Asia,Southern Asia,PAK,Pakistan,Hyderabad,UNICEF,2022,1
Asia,Southern Asia,PAK,Pakistan,Hyderabad,WFP,2022,1
Asia,Southern Asia,PAK,Pakistan,Islamabad,FAO,2022,14
Asia,Southern Asia,PAK,Pakistan,Islamabad,IFAD,2022,2
Asia,Southern Asia,PAK,Pakistan,Islamabad,ILO,2022,24
Asia,Southern Asia,PAK,Pakistan,Islamabad,IOM,2022,115
Asia,Southern Asia,PAK,Pakistan,Islamabad,UN,2022,93
Asia,Southern Asia,PAK,Pakistan,Islamabad,UN WOMEN,2022,13
Asia,Southern Asia,PAK,Pakistan,Islamabad,UNAIDS,2022,7
Asia,Southern Asia,PAK,Pakistan,Islamabad,UNDP,2022,56
Asia,Southern Asia,PAK,Pakistan,Islamabad,UNESCO,2022,13
Asia,Southern Asia,PAK,Pakistan,Islamabad,UNFPA,2022,31
Asia,Southern Asia,PAK,Pakistan,Islamabad,UNHCR,2022,102
Asia,Southern Asia,PAK,Pakistan,Islamabad,UNICEF,2022,153
Asia,Southern Asia,PAK,Pakistan,Islamabad,UNIDO,2022,4
Asia,Southern Asia,PAK,Pakistan,Islamabad,WFP,2022,88
Asia,Southern Asia,PAK,Pakistan,Islamabad,WHO,2022,58
Asia,Southern Asia,PAK,Pakistan,Karachi,ILO,2022,10
Asia,Southern Asia,PAK,Pakistan,Karachi,IOM,2022,19
Asia,Southern Asia,PAK,Pakistan,Karachi,UN,2022,3
Asia,Southern Asia,PAK,Pakistan,Karachi,UNFPA,2022,6
Asia,Southern Asia,PAK,Pakistan,Karachi,UNHCR,2022,1
Asia,Southern Asia,PAK,Pakistan,Karachi,UNICEF,2022,35
Asia,Southern Asia,PAK,Pakistan,Karachi,WFP,2022,18
Asia,Southern Asia,PAK,Pakistan,Karachi,WHO,2022,11
Asia,Southern Asia,PAK,Pakistan,Kohat,UNHCR,2022,2
Asia,Southern Asia,PAK,Pakistan,Lahore,ILO,2022,2
Asia,Southern Asia,PAK,Pakistan,Lahore,IOM,2022,19
Asia,Southern Asia,PAK,Pakistan,Lahore,UNFPA,2022,1
Asia,Southern Asia,PAK,Pakistan,Lahore,UNICEF,2022,38
Asia,Southern Asia,PAK,Pakistan,Lahore,WFP,2022,2
Asia,Southern Asia,PAK,Pakistan,Lahore,WHO,2022,14
Asia,Southern Asia,PAK,Pakistan,Loralai,UNHCR,2022,2
Asia,Southern Asia,PAK,Pakistan,Mirpur,IOM,2022,5
Asia,Southern Asia,PAK,Pakistan,Multan,FAO,2022,1
Asia,Southern Asia,PAK,Pakistan,Multan,WHO,2022,1
Asia,Southern Asia,PAK,Pakistan,Muzaffarabad,UN,2022,1
Asia,Southern Asia,PAK,Pakistan,Muzaffarabad,WFP,2022,6
Asia,Southern Asia,PAK,Pakistan,Muzaffarabad,WHO,2022,2
Asia,Southern Asia,PAK,Pakistan,Peshawar,IOM,2022,1
Asia,Southern Asia,PAK,Pakistan,Peshawar,UN,2022,4
Asia,Southern Asia,PAK,Pakistan,Peshawar,UN WOMEN,2022,1
Asia,Southern Asia,PAK,Pakistan,Peshawar,UNDP,2022,4
Asia,Southern Asia,PAK,Pakistan,Peshawar,UNFPA,2022,1
Asia,Southern Asia,PAK,Pakistan,Peshawar,UNHCR,2022,70
Asia,Southern Asia,PAK,Pakistan,Peshawar,UNICEF,2022,46
Asia,Southern Asia,PAK,Pakistan,Peshawar,WFP,2022,55
Asia,Southern Asia,PAK,Pakistan,Peshawar,WHO,2022,15
Asia,Southern Asia,PAK,Pakistan,Quetta,FAO,2022,1
Asia,Southern Asia,PAK,Pakistan,Quetta,ILO,2022,1
Asia,Southern Asia,PAK,Pakistan,Quetta,IOM,2022,6
Asia,Southern Asia,PAK,Pakistan,Quetta,UN,2022,4
Asia,Southern Asia,PAK,Pakistan,Quetta,UN WOMEN,2022,1
Asia,Southern Asia,PAK,Pakistan,Quetta,UNDP,2022,1
Asia,Southern Asia,PAK,Pakistan,Quetta,UNHCR,2022,57
Asia,Southern Asia,PAK,Pakistan,Quetta,UNICEF,2022,37
Asia,Southern Asia,PAK,Pakistan,Quetta,WFP,2022,11
Asia,Southern Asia,PAK,Pakistan,Quetta,WHO,2022,14
Asia,Western Asia,ARE,United Arab Emirates,Abu Dhabi,FAO,2022,7
Asia,Western Asia,ARE,United Arab Emirates,Abu Dhabi,ICAO,2022,1
Asia,Western Asia,ARE,United Arab Emirates,Abu Dhabi,UN,2022,20
Asia,Western Asia,ARE,United Arab Emirates,Abu Dhabi,UN WOMEN,2022,4
Asia,Western Asia,ARE,United Arab Emirates,Abu Dhabi,UNDP,2022,1
Asia,Western Asia,ARE,United Arab Emirates,Abu Dhabi,UNHCR,2022,12
Asia,Western Asia,ARE,United Arab Emirates,Abu Dhabi,UNICEF,2022,2
Asia,Western Asia,ARE,United Arab Emirates,Abu Dhabi,WFP,2022,2
Asia,Western Asia,ARE,United Arab Emirates,Dubai,IOM,2022,1
Asia,Western Asia,ARE,United Arab Emirates,Dubai,UN,2022,3
Asia,Western Asia,ARE,United Arab Emirates,Dubai,UNDP,2022,2
Asia,Western Asia,ARE,United Arab Emirates,Dubai,UNHCR,2022,24
Asia,Western Asia,ARE,United Arab Emirates,Dubai,UNICEF,2022,8
Asia,Western Asia,ARE,United Arab Emirates,Dubai,WFP,2022,54
Asia,Western Asia,ARE,United Arab Emirates,Dubai,WHO,2022,12
Asia,Western Asia,ARE,United Arab Emirates,Sharjah,WFP,2022,3
Asia,Western Asia,ARM,Armenia,Goris,UNHCR,2022,2
Asia,Western Asia,ARM,Armenia,Yerevan,FAO,2022,2
Asia,Western Asia,ARM,Armenia,Yerevan,ILO,2022,3
Asia,Western Asia,ARM,Armenia,Yerevan,IOM,2022,7
Asia,Western Asia,ARM,Armenia,Yerevan,UN,2022,10
Asia,Western Asia,ARM,Armenia,Yerevan,UN WOMEN,2022,1
Asia,Western Asia,ARM,Armenia,Yerevan,UNAIDS,2022,1
Asia,Western Asia,ARM,Armenia,Yerevan,UNDP,2022,27
Asia,Western Asia,ARM,Armenia,Yerevan,UNFPA,2022,10
Asia,Western Asia,ARM,Armenia,Yerevan,UNHCR,2022,20
Asia,Western Asia,ARM,Armenia,Yerevan,UNICEF,2022,37
Asia,Western Asia,ARM,Armenia,Yerevan,UNIDO,2022,1
Asia,Western Asia,ARM,Armenia,Yerevan,WFP,2022,18
Asia,Western Asia,ARM,Armenia,Yerevan,WHO,2022,14
Asia,Western Asia,AZE,Azerbaijan,Baku,FAO,2022,3
Asia,Western Asia,AZE,Azerbaijan,Baku,IOM,2022,13
Asia,Western Asia,AZE,Azerbaijan,Baku,UN,2022,11
Asia,Western Asia,AZE,Azerbaijan,Baku,UNDP,2022,15
Asia,Western Asia,AZE,Azerbaijan,Baku,UNFPA,2022,6
Asia,Western Asia,AZE,Azerbaijan,Baku,UNHCR,2022,23
Asia,Western Asia,AZE,Azerbaijan,Baku,UNICEF,2022,22
Asia,Western Asia,AZE,Azerbaijan,Baku,WHO,2022,17
Asia,Western Asia,AZE,Azerbaijan,Mingachevir,IOM,2022,1
Asia,Western Asia,BHR,Bahrain,Manama,IOM,2022,6
Asia,Western Asia,BHR,Bahrain,Manama,UN,2022,11
Asia,Western Asia,BHR,Bahrain,Manama,UNDP,2022,5
Asia,Western Asia,BHR,Bahrain,Manama,UNIDO,2022,8
Asia,Western Asia,BHR,Bahrain,Manama,WHO,2022,5
Asia,Western Asia,BHR,Bahrain,Manama,WMO,2022,1
Asia,Western Asia,CYP,Cyprus,Nicosia,IOM,2022,9
Asia,Western Asia,CYP,Cyprus,Nicosia,UN,2022,174
Asia,Western Asia,CYP,Cyprus,Nicosia,UNDP,2022,3
Asia,Western Asia,CYP,Cyprus,Nicosia,UNHCR,2022,14
Asia,Western Asia,GEO,Georgia,Gali,UNHCR,2022,6
Asia,Western Asia,GEO,Georgia,Sukhumi,UN,2022,2
Asia,Western Asia,GEO,Georgia,Sukhumi,UNDP,2022,1
Asia,Western Asia,GEO,Georgia,Sukhumi,UNHCR,2022,2
Asia,Western Asia,GEO,Georgia,Sukhumi,UNICEF,2022,11
Asia,Western Asia,GEO,Georgia,Sukhumi,WHO,2022,1
Asia,Western Asia,GEO,Georgia,Tbilisi,FAO,2022,7
Asia,Western Asia,GEO,Georgia,Tbilisi,ILO,2022,4
Asia,Western Asia,GEO,Georgia,Tbilisi,IOM,2022,26
Asia,Western Asia,GEO,Georgia,Tbilisi,UN,2022,12
Asia,Western Asia,GEO,Georgia,Tbilisi,UN WOMEN,2022,16
Asia,Western Asia,GEO,Georgia,Tbilisi,UNDP,2022,31
Asia,Western Asia,GEO,Georgia,Tbilisi,UNFPA,2022,9
Asia,Western Asia,GEO,Georgia,Tbilisi,UNHCR,2022,20
Asia,Western Asia,GEO,Georgia,Tbilisi,UNICEF,2022,32
Asia,Western Asia,GEO,Georgia,Tbilisi,UNOPS,2022,1
Asia,Western Asia,GEO,Georgia,Tbilisi,WHO,2022,19
Asia,Western Asia,GEO,Georgia,Zugdidi,UN,2022,1
Asia,Western Asia,IRQ,Iraq,Al-Qaim,UNHCR,2022,1
Asia,Western Asia,IRQ,Iraq,An Najaf,UN,2022,2
Asia,Western Asia,IRQ,Iraq,Arbil,FAO,2022,1
Asia,Western Asia,IRQ,Iraq,Arbil,UNHCR,2022,129
Asia,Western Asia,IRQ,Iraq,Arbil,WHO,2022,24
Asia,Western Asia,IRQ,Iraq,Babil,UN,2022,1
Asia,Western Asia,IRQ,Iraq,Baghdad,FAO,2022,7
Asia,Western Asia,IRQ,Iraq,Baghdad,ILO,2022,12
Asia,Western Asia,IRQ,Iraq,Baghdad,IOM,2022,14
Asia,Western Asia,IRQ,Iraq,Baghdad,UN,2022,581
Asia,Western Asia,IRQ,Iraq,Baghdad,UN WOMEN,2022,5
Asia,Western Asia,IRQ,Iraq,Baghdad,UNDP,2022,59
Asia,Western Asia,IRQ,Iraq,Baghdad,UNESCO,2022,11
Asia,Western Asia,IRQ,Iraq,Baghdad,UNFPA,2022,9
Asia,Western Asia,IRQ,Iraq,Baghdad,UNHCR,2022,65
Asia,Western Asia,IRQ,Iraq,Baghdad,UNICEF,2022,85
Asia,Western Asia,IRQ,Iraq,Baghdad,UNOPS,2022,1
Asia,Western Asia,IRQ,Iraq,Baghdad,WFP,2022,40
Asia,Western Asia,IRQ,Iraq,Baghdad,WHO,2022,27
Asia,Western Asia,IRQ,Iraq,Baqubah,UNHCR,2022,2
Asia,Western Asia,IRQ,Iraq,Baqubah,WFP,2022,1
Asia,Western Asia,IRQ,Iraq,Basrah,IOM,2022,2
Asia,Western Asia,IRQ,Iraq,Basrah,UN,2022,23
Asia,Western Asia,IRQ,Iraq,Basrah,UNDP,2022,4
Asia,Western Asia,IRQ,Iraq,Basrah,UNICEF,2022,16
Asia,Western Asia,IRQ,Iraq,Basrah,WFP,2022,3
Asia,Western Asia,IRQ,Iraq,Basrah,WHO,2022,1
Asia,Western Asia,IRQ,Iraq,Dahuk,WHO,2022,1
Asia,Western Asia,IRQ,Iraq,Dohuk,IOM,2022,1
Asia,Western Asia,IRQ,Iraq,Dohuk,UN,2022,29
Asia,Western Asia,IRQ,Iraq,Dohuk,UNHCR,2022,48
Asia,Western Asia,IRQ,Iraq,Dohuk,UNICEF,2022,24
Asia,Western Asia,IRQ,Iraq,Dohuk,WFP,2022,10
Asia,Western Asia,IRQ,Iraq,Erbil,ILO,2022,17
Asia,Western Asia,IRQ,Iraq,Erbil,IOM,2022,32
Asia,Western Asia,IRQ,Iraq,Erbil,UN,2022,137
Asia,Western Asia,IRQ,Iraq,Erbil,UN WOMEN,2022,2
Asia,Western Asia,IRQ,Iraq,Erbil,UNDP,2022,47
Asia,Western Asia,IRQ,Iraq,Erbil,UNESCO,2022,10
Asia,Western Asia,IRQ,Iraq,Erbil,UNFPA,2022,12
Asia,Western Asia,IRQ,Iraq,Erbil,UNICEF,2022,59
Asia,Western Asia,IRQ,Iraq,Erbil,UNOPS,2022,1
Asia,Western Asia,IRQ,Iraq,Erbil,WFP,2022,36
Asia,Western Asia,IRQ,Iraq,Karbala,UN,2022,1
Asia,Western Asia,IRQ,Iraq,Karbala,UNDP,2022,1
Asia,Western Asia,IRQ,Iraq,Karbala,UNHCR,2022,1
Asia,Western Asia,IRQ,Iraq,Kirkuk,IOM,2022,1
Asia,Western Asia,IRQ,Iraq,Kirkuk,UN,2022,32
Asia,Western Asia,IRQ,Iraq,Kirkuk,UNHCR,2022,19
Asia,Western Asia,IRQ,Iraq,Maysan,UN,2022,1
Asia,Western Asia,IRQ,Iraq,Mosul,IOM,2022,1
Asia,Western Asia,IRQ,Iraq,Mosul,UN,2022,11
Asia,Western Asia,IRQ,Iraq,Mosul,UNDP,2022,1
Asia,Western Asia,IRQ,Iraq,Mosul,UNHCR,2022,15
Asia,Western Asia,IRQ,Iraq,Mosul,WFP,2022,1
Asia,Western Asia,IRQ,Iraq,Muthanna,UN,2022,2
Asia,Western Asia,IRQ,Iraq,Nasiriya,UN,2022,1
Asia,Western Asia,IRQ,Iraq,Qadisiyah,UN,2022,2
Asia,Western Asia,IRQ,Iraq,Ramadi,UNDP,2022,1
Asia,Western Asia,IRQ,Iraq,Ramadi,UNHCR,2022,4
Asia,Western Asia,IRQ,Iraq,Salah Ad Din,IOM,2022,1
Asia,Western Asia,IRQ,Iraq,Salah Ad Din,UN,2022,3
Asia,Western Asia,IRQ,Iraq,Samarra,UNHCR,2022,5
Asia,Western Asia,IRQ,Iraq,Sulaymaniyah,IOM,2022,1
Asia,Western Asia,IRQ,Iraq,Sulaymaniyah,UN,2022,3
Asia,Western Asia,IRQ,Iraq,Sulaymaniyah,UNHCR,2022,21
Asia,Western Asia,IRQ,Iraq,Sulaymaniyah,WFP,2022,5
Asia,Western Asia,IRQ,Iraq,Sulaymaniyah,WHO,2022,1
Asia,Western Asia,IRQ,Iraq,Tikrit,WFP,2022,1
Asia,Western Asia,IRQ,Iraq,Wasit,UN,2022,2
Asia,Western Asia,ISR,Israel,Ashdod,WFP,2022,1
Asia,Western Asia,ISR,Israel,Haifa,UNDP,2022,3
Asia,Western Asia,ISR,Israel,Jerusalem,UN,2022,190
Asia,Western Asia,ISR,Israel,Jerusalem,UNFPA,2022,1
Asia,Western Asia,ISR,Israel,Tel Aviv,UNHCR,2022,19
Asia,Western Asia,ISR,Israel,Tel Aviv,WHO,2022,1
Asia,Western Asia,ISR,Israel,Tiberias,UN,2022,14
Asia,Western Asia,JOR,Jordan,Amman,FAO,2022,4
Asia,Western Asia,JOR,Jordan,Amman,ILO,2022,55
Asia,Western Asia,JOR,Jordan,Amman,IOM,2022,361
Asia,Western Asia,JOR,Jordan,Amman,UN,2022,106
Asia,Western Asia,JOR,Jordan,Amman,UN WOMEN,2022,16
Asia,Western Asia,JOR,Jordan,Amman,UNDP,2022,110
Asia,Western Asia,JOR,Jordan,Amman,UNESCO,2022,14
Asia,Western Asia,JOR,Jordan,Amman,UNFPA,2022,28
Asia,Western Asia,JOR,Jordan,Amman,UNHCR,2022,347
Asia,Western Asia,JOR,Jordan,Amman,UNICEF,2022,290
Asia,Western Asia,JOR,Jordan,Amman,UNIDO,2022,1
Asia,Western Asia,JOR,Jordan,Amman,UNOPS,2022,5
Asia,Western Asia,JOR,Jordan,Amman,UNRWA,2022,92
Asia,Western Asia,JOR,Jordan,Amman,WFP,2022,138
Asia,Western Asia,JOR,Jordan,Amman,WHO,2022,95
Asia,Western Asia,JOR,Jordan,Azraq,UNHCR,2022,37
Asia,Western Asia,JOR,Jordan,Irbid,UNHCR,2022,21
Asia,Western Asia,JOR,Jordan,Mafraq,UNHCR,2022,52
Asia,Western Asia,KWT,Kuwait,Kuwait,ICAO,2022,6
Asia,Western Asia,KWT,Kuwait,Kuwait,ILO,2022,2
Asia,Western Asia,KWT,Kuwait,Kuwait,IOM,2022,3
Asia,Western Asia,KWT,Kuwait,Kuwait,UN,2022,113
Asia,Western Asia,KWT,Kuwait,Kuwait,UNDP,2022,13
Asia,Western Asia,KWT,Kuwait,Kuwait,UNHCR,2022,14
Asia,Western Asia,KWT,Kuwait,Kuwait,UNICEF,2022,1
Asia,Western Asia,KWT,Kuwait,Kuwait,WFP,2022,1
Asia,Western Asia,KWT,Kuwait,Kuwait,WHO,2022,4
Asia,Western Asia,LBN,Lebanon,Al Qoubaiyat,UNHCR,2022,13
Asia,Western Asia,LBN,Lebanon,Aley,ILO,2022,1
Asia,Western Asia,LBN,Lebanon,Baalbek,WFP,2022,1
Asia,Western Asia,LBN,Lebanon,Beirut,FAO,2022,8
Asia,Western Asia,LBN,Lebanon,Beirut,ILO,2022,75
Asia,Western Asia,LBN,Lebanon,Beirut,IOM,2022,9
Asia,Western Asia,LBN,Lebanon,Beirut,UN,2022,602
Asia,Western Asia,LBN,Lebanon,Beirut,UN WOMEN,2022,8
Asia,Western Asia,LBN,Lebanon,Beirut,UNDP,2022,59
Asia,Western Asia,LBN,Lebanon,Beirut,UNESCO,2022,22
Asia,Western Asia,LBN,Lebanon,Beirut,UNFPA,2022,7
Asia,Western Asia,LBN,Lebanon,Beirut,UNHCR,2022,219
Asia,Western Asia,LBN,Lebanon,Beirut,UNICEF,2022,169
Asia,Western Asia,LBN,Lebanon,Beirut,UNIDO,2022,3
Asia,Western Asia,LBN,Lebanon,Beirut,UNOPS,2022,1
Asia,Western Asia,LBN,Lebanon,Beirut,UNRWA,2022,11
Asia,Western Asia,LBN,Lebanon,Beirut,WFP,2022,76
Asia,Western Asia,LBN,Lebanon,Beirut,WHO,2022,19
Asia,Western Asia,LBN,Lebanon,Kobayat,UNICEF,2022,2
Asia,Western Asia,LBN,Lebanon,Naqoura,UN,2022,797
Asia,Western Asia,LBN,Lebanon,Saida/Sidon,ILO,2022,1
Asia,Western Asia,LBN,Lebanon,Tripoli,ILO,2022,1
Asia,Western Asia,LBN,Lebanon,Tripoli,UN,2022,2
Asia,Western Asia,LBN,Lebanon,Tripoli,UNHCR,2022,54
Asia,Western Asia,LBN,Lebanon,Tripoli,UNICEF,2022,13
Asia,Western Asia,LBN,Lebanon,Tripoli,WFP,2022,5
Asia,Western Asia,LBN,Lebanon,Tyre,UNHCR,2022,41
Asia,Western Asia,LBN,Lebanon,Tyre,UNICEF,2022,2
Asia,Western Asia,LBN,Lebanon,Zahle,ILO,2022,1
Asia,Western Asia,LBN,Lebanon,Zahle,UNHCR,2022,71
Asia,Western Asia,LBN,Lebanon,Zahle,UNICEF,2022,13
Asia,Western Asia,OMN,Oman,Muscat,UNFPA,2022,7
Asia,Western Asia,OMN,Oman,Muscat,UNICEF,2022,9
Asia,Western Asia,OMN,Oman,Muscat,WHO,2022,12
Asia,Western Asia,OMN,Oman,Salalah,UNICEF,2022,3
Asia,Western Asia,PSE,Palestine,Ain Ziouani,UN,2022,13
Asia,Western Asia,PSE,Palestine,East Jerusalem,FAO,2022,3
Asia,Western Asia,PSE,Palestine,East Jerusalem,ILO,2022,6
Asia,Western Asia,PSE,Palestine,East Jerusalem,UN,2022,10
Asia,Western Asia,PSE,Palestine,East Jerusalem,UN WOMEN,2022,7
Asia,Western Asia,PSE,Palestine,East Jerusalem,UNDP,2022,31
Asia,Western Asia,PSE,Palestine,East Jerusalem,UNFPA,2022,2
Asia,Western Asia,PSE,Palestine,East Jerusalem,UNICEF,2022,61
Asia,Western Asia,PSE,Palestine,East Jerusalem,UNOPS,2022,6
Asia,Western Asia,PSE,Palestine,East Jerusalem,WFP,2022,28
Asia,Western Asia,PSE,Palestine,Gaza,ILO,2022,1
Asia,Western Asia,PSE,Palestine,Gaza,UN,2022,24
Asia,Western Asia,PSE,Palestine,Gaza,UN WOMEN,2022,1
Asia,Western Asia,PSE,Palestine,Gaza,UNDP,2022,10
Asia,Western Asia,PSE,Palestine,Gaza,UNFPA,2022,2
Asia,Western Asia,PSE,Palestine,Gaza,UNICEF,2022,30
Asia,Western Asia,PSE,Palestine,Gaza,UNOPS,2022,1
Asia,Western Asia,PSE,Palestine,Gaza,UNRWA,2022,12
Asia,Western Asia,PSE,Palestine,Gaza,WFP,2022,15
Asia,Western Asia,PSE,Palestine,Gaza,WHO,2022,11
Asia,Western Asia,PSE,Palestine,Hebron,WFP,2022,2
Asia,Western Asia,PSE,Palestine,Jerusalem,UNRWA,2022,34
Asia,Western Asia,PSE,Palestine,Jerusalem,WHO,2022,23
Asia,Western Asia,PSE,Palestine,Ramallah,ILO,2022,5
Asia,Western Asia,PSE,Palestine,Ramallah,UN,2022,14
Asia,Western Asia,PSE,Palestine,Ramallah,UN WOMEN,2022,2
Asia,Western Asia,PSE,Palestine,Ramallah,UNESCO,2022,9
Asia,Western Asia,PSE,Palestine,Ramallah,UNIDO,2022,1
Asia,Western Asia,PSE,Palestine,West Bank,UNDP,2022,1
Asia,Western Asia,PSE,Palestine,West Bank,UNFPA,2022,9
Asia,Western Asia,PSE,Palestine,West Bank,UNRWA,2022,6
Asia,Western Asia,QAT,Qatar,Doha,ILO,2022,12
Asia,Western Asia,QAT,Qatar,Doha,IOM,2022,63
Asia,Western Asia,QAT,Qatar,Doha,UN,2022,15
Asia,Western Asia,QAT,Qatar,Doha,UNDP,2022,1
Asia,Western Asia,QAT,Qatar,Doha,UNESCO,2022,10
Asia,Western Asia,QAT,Qatar,Doha,UNHCR,2022,6
Asia,Western Asia,QAT,Qatar,Doha,UNICEF,2022,3
Asia,Western Asia,QAT,Qatar,Doha,WHO,2022,1
Asia,Western Asia,SAU,Saudi Arabia,Al Hofuf,FAO,2022,1
Asia,Western Asia,SAU,Saudi Arabia,Jeddah,ICAO,2022,1
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,FAO,2022,30
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,ICAO,2022,20
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,IFAD,2022,2
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,IOM,2022,1
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,ITU,2022,2
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,UN,2022,20
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,UNDP,2022,27
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,UNHCR,2022,17
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,UNICEF,2022,15
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,UNWTO,2022,5
Asia,Western Asia,SAU,Saudi Arabia,Riyadh,WHO,2022,7
Asia,Western Asia,SYR,Syria,Al Hasakah,UNHCR,2022,47
Asia,Western Asia,SYR,Syria,Al Hasakah,WFP,2022,3
Asia,Western Asia,SYR,Syria,Aleppo,UN,2022,3
Asia,Western Asia,SYR,Syria,Aleppo,UNDP,2022,7
Asia,Western Asia,SYR,Syria,Aleppo,UNFPA,2022,6
Asia,Western Asia,SYR,Syria,Aleppo,UNHCR,2022,45
Asia,Western Asia,SYR,Syria,Aleppo,UNICEF,2022,18
Asia,Western Asia,SYR,Syria,Aleppo,WFP,2022,22
Asia,Western Asia,SYR,Syria,Aleppo,WHO,2022,5
Asia,Western Asia,SYR,Syria,Damascus,FAO,2022,10
Asia,Western Asia,SYR,Syria,Damascus,UN,2022,111
Asia,Western Asia,SYR,Syria,Damascus,UNDP,2022,81
Asia,Western Asia,SYR,Syria,Damascus,UNFPA,2022,43
Asia,Western Asia,SYR,Syria,Damascus,UNHCR,2022,208
Asia,Western Asia,SYR,Syria,Damascus,UNICEF,2022,119
Asia,Western Asia,SYR,Syria,Damascus,UNOPS,2022,4
Asia,Western Asia,SYR,Syria,Damascus,UNRWA,2022,14
Asia,Western Asia,SYR,Syria,Damascus,WFP,2022,165
Asia,Western Asia,SYR,Syria,Damascus,WHO,2022,47
Asia,Western Asia,SYR,Syria,Daraa,UNHCR,2022,20
Asia,Western Asia,SYR,Syria,Deir Ez Zor,UN,2022,1
Asia,Western Asia,SYR,Syria,Deir Ez Zor,UNDP,2022,4
Asia,Western Asia,SYR,Syria,Deir Ez Zor,UNFPA,2022,1
Asia,Western Asia,SYR,Syria,Deir Ez Zor,UNICEF,2022,8
Asia,Western Asia,SYR,Syria,Deir Ez Zor,WFP,2022,5
Asia,Western Asia,SYR,Syria,Faouar,UN,2022,95
Asia,Western Asia,SYR,Syria,Hama,UNDP,2022,1
Asia,Western Asia,SYR,Syria,Hama,WFP,2022,2
Asia,Western Asia,SYR,Syria,Homs,UN,2022,1
Asia,Western Asia,SYR,Syria,Homs,UNDP,2022,2
Asia,Western Asia,SYR,Syria,Homs,UNFPA,2022,4
Asia,Western Asia,SYR,Syria,Homs,UNHCR,2022,36
Asia,Western Asia,SYR,Syria,Homs,UNICEF,2022,13
Asia,Western Asia,SYR,Syria,Homs,WFP,2022,17
Asia,Western Asia,SYR,Syria,Homs,WHO,2022,3
Asia,Western Asia,SYR,Syria,Latakia,UNDP,2022,2
Asia,Western Asia,SYR,Syria,Latakia,WFP,2022,8
Asia,Western Asia,SYR,Syria,Latakia,WHO,2022,3
Asia,Western Asia,SYR,Syria,Qamishli,UN,2022,3
Asia,Western Asia,SYR,Syria,Qamishli,UNDP,2022,4
Asia,Western Asia,SYR,Syria,Qamishli,UNICEF,2022,23
Asia,Western Asia,SYR,Syria,Qamishli,WFP,2022,22
Asia,Western Asia,SYR,Syria,Qamishli,WHO,2022,4
Asia,Western Asia,SYR,Syria,Sweida,UNDP,2022,1
Asia,Western Asia,SYR,Syria,Tartus,UNDP,2022,2
Asia,Western Asia,SYR,Syria,Tartus,UNHCR,2022,26
Asia,Western Asia,SYR,Syria,Tartus,UNICEF,2022,10
Asia,Western Asia,SYR,Syria,Tartus,WFP,2022,34
Asia,Western Asia,TUR,Türkiye,Ankara,FAO,2022,23
Asia,Western Asia,TUR,Türkiye,Ankara,ILO,2022,50
Asia,Western Asia,TUR,Türkiye,Ankara,IOM,2022,113
Asia,Western Asia,TUR,Türkiye,Ankara,UN,2022,13
Asia,Western Asia,TUR,Türkiye,Ankara,UN WOMEN,2022,23
Asia,Western Asia,TUR,Türkiye,Ankara,UNDP,2022,29
Asia,Western Asia,TUR,Türkiye,Ankara,UNFPA,2022,14
Asia,Western Asia,TUR,Türkiye,Ankara,UNHCR,2022,196
Asia,Western Asia,TUR,Türkiye,Ankara,UNICEF,2022,96
Asia,Western Asia,TUR,Türkiye,Ankara,UNIDO,2022,2
Asia,Western Asia,TUR,Türkiye,Ankara,WFP,2022,27
Asia,Western Asia,TUR,Türkiye,Ankara,WHO,2022,31
Asia,Western Asia,TUR,Türkiye,Antalya,WFP,2022,4
Asia,Western Asia,TUR,Türkiye,Edirne,IOM,2022,13
Asia,Western Asia,TUR,Türkiye,Edirne,UNHCR,2022,3
Asia,Western Asia,TUR,Türkiye,Gaziantep,ILO,2022,1
Asia,Western Asia,TUR,Türkiye,Gaziantep,IOM,2022,29
Asia,Western Asia,TUR,Türkiye,Gaziantep,UN,2022,18
